question_text,user_id,response
4. Which colors do you like?,83255c53-5ca4-4e43-a626-c3ae98b06db1,Black
3. How old are you?,83255c53-5ca4-4e43-a626-c3ae98b06db1,No Preference
5. When was your last eye exam?,83255c53-5ca4-4e43-a626-c3ae98b06db1,<1 Year
1. What are you looking for?,83255c53-5ca4-4e43-a626-c3ae98b06db1,Men's Styles
2. What's your fit?,83255c53-5ca4-4e43-a626-c3ae98b06db1,Medium
4. Which colors do you like?,840896bb-93a0-44c9-99c9-fa45f899e5da,Tortoise
2. What's your fit?,840896bb-93a0-44c9-99c9-fa45f899e5da,Medium
3. How old are you?,840896bb-93a0-44c9-99c9-fa45f899e5da,No Preference
1. What are you looking for?,840896bb-93a0-44c9-99c9-fa45f899e5da,Women's Styles
2. What's your fit?,84624274-8504-4f17-b85c-697c369fdde8,Medium
3. How old are you?,84624274-8504-4f17-b85c-697c369fdde8,Square
1. What are you looking for?,84624274-8504-4f17-b85c-697c369fdde8,Women's Styles
5. When was your last eye exam?,8543e362-a1e9-4544-a5c6-8630386dde1b,<1 Year
3. How old are you?,8543e362-a1e9-4544-a5c6-8630386dde1b,Round
1. What are you looking for?,8543e362-a1e9-4544-a5c6-8630386dde1b,Men's Styles
2. What's your fit?,8543e362-a1e9-4544-a5c6-8630386dde1b,Narrow
4. Which colors do you like?,8543e362-a1e9-4544-a5c6-8630386dde1b,Black
3. How old are you?,8591863e-6d87-4173-b968-af668851ea54,Rectangular
5. When was your last eye exam?,8591863e-6d87-4173-b968-af668851ea54,<1 Year
4. Which colors do you like?,8591863e-6d87-4173-b968-af668851ea54,Black
1. What are you looking for?,8591863e-6d87-4173-b968-af668851ea54,Women's Styles
2. What's your fit?,8591863e-6d87-4173-b968-af668851ea54,Wide
2. What's your fit?,86dd153f-682d-4224-bc48-9cef5fb21024,Medium
3. How old are you?,86dd153f-682d-4224-bc48-9cef5fb21024,Square
1. What are you looking for?,86dd153f-682d-4224-bc48-9cef5fb21024,I'm not sure. Let's skip it.
4. Which colors do you like?,86dd153f-682d-4224-bc48-9cef5fb21024,Crystal
5. When was your last eye exam?,86dd153f-682d-4224-bc48-9cef5fb21024,<1 Year
2. What's your fit?,8728b5ba-ed26-4779-ba8b-95fad40c644b,Narrow
1. What are you looking for?,8728b5ba-ed26-4779-ba8b-95fad40c644b,Women's Styles
3. How old are you?,8741449b-4500-481f-88e4-4017e6a55cdd,Square
4. Which colors do you like?,8741449b-4500-481f-88e4-4017e6a55cdd,Crystal
2. What's your fit?,8741449b-4500-481f-88e4-4017e6a55cdd,Medium
1. What are you looking for?,8741449b-4500-481f-88e4-4017e6a55cdd,Women's Styles
5. When was your last eye exam?,8741449b-4500-481f-88e4-4017e6a55cdd,3+ Years
2. What's your fit?,87678644-b92e-447b-a583-7c26b3ecab26,Narrow
4. Which colors do you like?,87678644-b92e-447b-a583-7c26b3ecab26,Black
1. What are you looking for?,87678644-b92e-447b-a583-7c26b3ecab26,Men's Styles
3. How old are you?,87678644-b92e-447b-a583-7c26b3ecab26,Rectangular
4. Which colors do you like?,89750087-333a-4608-a53e-0b5634e73c06,Crystal
1. What are you looking for?,89750087-333a-4608-a53e-0b5634e73c06,Men's Styles
5. When was your last eye exam?,89750087-333a-4608-a53e-0b5634e73c06,1-3 Years
2. What's your fit?,89750087-333a-4608-a53e-0b5634e73c06,Narrow
3. How old are you?,89750087-333a-4608-a53e-0b5634e73c06,Round
3. How old are you?,8a9dd8c1-b45a-493e-9258-ac128a4ece71,Rectangular
4. Which colors do you like?,8a9dd8c1-b45a-493e-9258-ac128a4ece71,Black
1. What are you looking for?,8a9dd8c1-b45a-493e-9258-ac128a4ece71,I'm not sure. Let's skip it.
2. What's your fit?,8a9dd8c1-b45a-493e-9258-ac128a4ece71,Medium
5. When was your last eye exam?,8b78465d-e71c-4d4f-9197-5d86d893a358,<1 Year
1. What are you looking for?,8b78465d-e71c-4d4f-9197-5d86d893a358,Men's Styles
2. What's your fit?,8b78465d-e71c-4d4f-9197-5d86d893a358,Medium
3. How old are you?,8b78465d-e71c-4d4f-9197-5d86d893a358,Square
4. Which colors do you like?,8b78465d-e71c-4d4f-9197-5d86d893a358,Black
4. Which colors do you like?,8bb434a1-8bb1-41b6-83a2-3b31b92db1b3,Crystal
1. What are you looking for?,8bb434a1-8bb1-41b6-83a2-3b31b92db1b3,Women's Styles
2. What's your fit?,8bb434a1-8bb1-41b6-83a2-3b31b92db1b3,Narrow
3. How old are you?,8bb434a1-8bb1-41b6-83a2-3b31b92db1b3,Square
1. What are you looking for?,8bed7f07-8872-45c7-a5a4-c8b80a7f3eb3,Women's Styles
3. How old are you?,8bed7f07-8872-45c7-a5a4-c8b80a7f3eb3,No Preference
4. Which colors do you like?,8bed7f07-8872-45c7-a5a4-c8b80a7f3eb3,Tortoise
5. When was your last eye exam?,8bed7f07-8872-45c7-a5a4-c8b80a7f3eb3,1-3 Years
2. What's your fit?,8bed7f07-8872-45c7-a5a4-c8b80a7f3eb3,I'm not sure. Let's skip it.
1. What are you looking for?,8c23b93f-58c6-460e-8bb3-7c09164a632a,Women's Styles
2. What's your fit?,8c23b93f-58c6-460e-8bb3-7c09164a632a,Medium
5. When was your last eye exam?,8c23b93f-58c6-460e-8bb3-7c09164a632a,<1 Year
4. Which colors do you like?,8c23b93f-58c6-460e-8bb3-7c09164a632a,Tortoise
3. How old are you?,8c23b93f-58c6-460e-8bb3-7c09164a632a,Rectangular
1. What are you looking for?,8ca288e3-6071-47db-8f79-87ece323a608,Women's Styles
4. Which colors do you like?,8ca288e3-6071-47db-8f79-87ece323a608,Black
2. What's your fit?,8ca288e3-6071-47db-8f79-87ece323a608,Narrow
3. How old are you?,8ca288e3-6071-47db-8f79-87ece323a608,Square
5. When was your last eye exam?,8ca288e3-6071-47db-8f79-87ece323a608,Not Sure. Let's Skip It
2. What's your fit?,8d5772a0-dac6-4094-a8ed-df67df99a55e,Wide
1. What are you looking for?,8d5772a0-dac6-4094-a8ed-df67df99a55e,Women's Styles
1. What are you looking for?,8d8e88fd-7517-41bd-917d-568fde660501,I'm not sure. Let's skip it.
4. Which colors do you like?,8d8e88fd-7517-41bd-917d-568fde660501,Black
2. What's your fit?,8d8e88fd-7517-41bd-917d-568fde660501,Narrow
3. How old are you?,8d8e88fd-7517-41bd-917d-568fde660501,Rectangular
5. When was your last eye exam?,8d8e88fd-7517-41bd-917d-568fde660501,<1 Year
3. How old are you?,8e15fa0f-f002-42f8-b8d7-fc27931ec3e4,No Preference
4. Which colors do you like?,8e15fa0f-f002-42f8-b8d7-fc27931ec3e4,Neutral
1. What are you looking for?,8e15fa0f-f002-42f8-b8d7-fc27931ec3e4,Men's Styles
2. What's your fit?,8e15fa0f-f002-42f8-b8d7-fc27931ec3e4,Narrow
1. What are you looking for?,8e2f4d5a-70de-4163-8e26-f9ae9db918c3,Women's Styles
1. What are you looking for?,8e37d5a2-4947-414b-86c2-3ff1e6fe0c8c,Women's Styles
2. What's your fit?,8e6f65ac-b82b-4e61-94a2-bb282fb22ddb,Wide
1. What are you looking for?,8e6f65ac-b82b-4e61-94a2-bb282fb22ddb,Women's Styles
3. How old are you?,8e6f65ac-b82b-4e61-94a2-bb282fb22ddb,Square
5. When was your last eye exam?,8ead42bf-d52e-480e-a024-9fbc7178e635,1-3 Years
4. Which colors do you like?,8ead42bf-d52e-480e-a024-9fbc7178e635,Black
1. What are you looking for?,8ead42bf-d52e-480e-a024-9fbc7178e635,I'm not sure. Let's skip it.
2. What's your fit?,8ead42bf-d52e-480e-a024-9fbc7178e635,I'm not sure. Let's skip it.
3. How old are you?,8ead42bf-d52e-480e-a024-9fbc7178e635,Square
2. What's your fit?,8eb74537-078e-4b99-8ac9-8aefd10ee8d2,Narrow
1. What are you looking for?,8eb74537-078e-4b99-8ac9-8aefd10ee8d2,Women's Styles
1. What are you looking for?,8ee3b328-f1b4-4586-b0dc-40f279cb2594,I'm not sure. Let's skip it.
3. How old are you?,8ee3b328-f1b4-4586-b0dc-40f279cb2594,Rectangular
2. What's your fit?,8ee3b328-f1b4-4586-b0dc-40f279cb2594,Narrow
2. What's your fit?,8ef78b4c-b69f-4d37-a904-96be300f1e84,Narrow
1. What are you looking for?,8ef78b4c-b69f-4d37-a904-96be300f1e84,Men's Styles
1. What are you looking for?,8efadb12-e5c3-471d-bad0-82c37add30be,Men's Styles
2. What's your fit?,8efadb12-e5c3-471d-bad0-82c37add30be,Wide
4. Which colors do you like?,8f49b47a-de28-4393-8008-2b05f4b84313,Black
2. What's your fit?,8f49b47a-de28-4393-8008-2b05f4b84313,Wide
1. What are you looking for?,8f49b47a-de28-4393-8008-2b05f4b84313,Men's Styles
5. When was your last eye exam?,8f49b47a-de28-4393-8008-2b05f4b84313,Not Sure. Let's Skip It
3. How old are you?,8f49b47a-de28-4393-8008-2b05f4b84313,Rectangular
3. How old are you?,8f532d4e-1039-40b4-9ced-800a55020cd9,Square
4. Which colors do you like?,8f532d4e-1039-40b4-9ced-800a55020cd9,Black
5. When was your last eye exam?,8f532d4e-1039-40b4-9ced-800a55020cd9,<1 Year
1. What are you looking for?,8f532d4e-1039-40b4-9ced-800a55020cd9,Men's Styles
2. What's your fit?,8f532d4e-1039-40b4-9ced-800a55020cd9,Narrow
1. What are you looking for?,90407dde-3554-4506-8d47-6f74f5b4c28d,Men's Styles
3. How old are you?,90407dde-3554-4506-8d47-6f74f5b4c28d,Rectangular
4. Which colors do you like?,90407dde-3554-4506-8d47-6f74f5b4c28d,Neutral
5. When was your last eye exam?,90407dde-3554-4506-8d47-6f74f5b4c28d,3+ Years
2. What's your fit?,90407dde-3554-4506-8d47-6f74f5b4c28d,Narrow
1. What are you looking for?,9158a2ed-8e4e-49b5-845d-56a93cd5b8fb,I'm not sure. Let's skip it.
2. What's your fit?,919c6353-bbea-4cec-a38e-3a9aa0849adb,Narrow
4. Which colors do you like?,919c6353-bbea-4cec-a38e-3a9aa0849adb,Crystal
5. When was your last eye exam?,919c6353-bbea-4cec-a38e-3a9aa0849adb,1-3 Years
3. How old are you?,919c6353-bbea-4cec-a38e-3a9aa0849adb,Rectangular
1. What are you looking for?,919c6353-bbea-4cec-a38e-3a9aa0849adb,Men's Styles
4. Which colors do you like?,9218516b-1cfb-4b00-b9da-b984b20d7804,Tortoise
2. What's your fit?,9218516b-1cfb-4b00-b9da-b984b20d7804,Narrow
3. How old are you?,9218516b-1cfb-4b00-b9da-b984b20d7804,Rectangular
1. What are you looking for?,9218516b-1cfb-4b00-b9da-b984b20d7804,Men's Styles
5. When was your last eye exam?,9218516b-1cfb-4b00-b9da-b984b20d7804,1-3 Years
3. How old are you?,939c1e6b-d088-4804-84fc-bc423782e09c,Rectangular
5. When was your last eye exam?,939c1e6b-d088-4804-84fc-bc423782e09c,<1 Year
1. What are you looking for?,939c1e6b-d088-4804-84fc-bc423782e09c,I'm not sure. Let's skip it.
2. What's your fit?,939c1e6b-d088-4804-84fc-bc423782e09c,Narrow
4. Which colors do you like?,939c1e6b-d088-4804-84fc-bc423782e09c,Tortoise
4. Which colors do you like?,93a17c19-926c-407f-9335-bdea46cc3a63,Crystal
5. When was your last eye exam?,93a17c19-926c-407f-9335-bdea46cc3a63,1-3 Years
2. What's your fit?,93a17c19-926c-407f-9335-bdea46cc3a63,Narrow
1. What are you looking for?,93a17c19-926c-407f-9335-bdea46cc3a63,Women's Styles
3. How old are you?,93a17c19-926c-407f-9335-bdea46cc3a63,Square
1. What are you looking for?,93ff81db-99fd-40b4-b68d-a27f421cf9ca,Men's Styles
4. Which colors do you like?,93ff81db-99fd-40b4-b68d-a27f421cf9ca,Crystal
5. When was your last eye exam?,93ff81db-99fd-40b4-b68d-a27f421cf9ca,Not Sure. Let's Skip It
2. What's your fit?,93ff81db-99fd-40b4-b68d-a27f421cf9ca,I'm not sure. Let's skip it.
3. How old are you?,93ff81db-99fd-40b4-b68d-a27f421cf9ca,Square
5. When was your last eye exam?,9452e108-f218-46c3-82fd-df963f62c339,1-3 Years
3. How old are you?,9452e108-f218-46c3-82fd-df963f62c339,Rectangular
4. Which colors do you like?,9452e108-f218-46c3-82fd-df963f62c339,Crystal
2. What's your fit?,9452e108-f218-46c3-82fd-df963f62c339,Narrow
1. What are you looking for?,9452e108-f218-46c3-82fd-df963f62c339,Women's Styles
5. When was your last eye exam?,94681a22-92af-4f50-908b-325f04784b69,<1 Year
4. Which colors do you like?,94681a22-92af-4f50-908b-325f04784b69,Tortoise
2. What's your fit?,94681a22-92af-4f50-908b-325f04784b69,Wide
1. What are you looking for?,94681a22-92af-4f50-908b-325f04784b69,Men's Styles
3. How old are you?,94681a22-92af-4f50-908b-325f04784b69,Rectangular
4. Which colors do you like?,948c6836-3738-4d56-aba1-6a438270a2df,Tortoise
2. What's your fit?,948c6836-3738-4d56-aba1-6a438270a2df,Wide
3. How old are you?,948c6836-3738-4d56-aba1-6a438270a2df,Rectangular
1. What are you looking for?,948c6836-3738-4d56-aba1-6a438270a2df,Men's Styles
1. What are you looking for?,94d98952-fa7c-45d7-8749-84ec1a63af57,Women's Styles
3. How old are you?,94d98952-fa7c-45d7-8749-84ec1a63af57,Round
2. What's your fit?,94d98952-fa7c-45d7-8749-84ec1a63af57,I'm not sure. Let's skip it.
4. Which colors do you like?,94d98952-fa7c-45d7-8749-84ec1a63af57,Two-Tone
5. When was your last eye exam?,94d98952-fa7c-45d7-8749-84ec1a63af57,<1 Year
1. What are you looking for?,9516a41c-313c-4981-a9d4-ba6c1fe19703,I'm not sure. Let's skip it.
4. Which colors do you like?,9516a41c-313c-4981-a9d4-ba6c1fe19703,Black
2. What's your fit?,9516a41c-313c-4981-a9d4-ba6c1fe19703,Narrow
5. When was your last eye exam?,9516a41c-313c-4981-a9d4-ba6c1fe19703,3+ Years
3. How old are you?,9516a41c-313c-4981-a9d4-ba6c1fe19703,Square
1. What are you looking for?,95ce02eb-69f4-4087-88ec-8a46ab99cdd6,Men's Styles
2. What's your fit?,95ce02eb-69f4-4087-88ec-8a46ab99cdd6,Narrow
1. What are you looking for?,95f7d36e-049b-49e6-b6d2-d8981f5b25b5,I'm not sure. Let's skip it.
2. What's your fit?,95f7d36e-049b-49e6-b6d2-d8981f5b25b5,Medium
4. Which colors do you like?,95f7d36e-049b-49e6-b6d2-d8981f5b25b5,Black
3. How old are you?,95f7d36e-049b-49e6-b6d2-d8981f5b25b5,Rectangular
4. Which colors do you like?,96105c15-160a-4746-88b9-80fea88fd334,Black
2. What's your fit?,96105c15-160a-4746-88b9-80fea88fd334,Narrow
3. How old are you?,96105c15-160a-4746-88b9-80fea88fd334,Square
1. What are you looking for?,96105c15-160a-4746-88b9-80fea88fd334,Men's Styles
3. How old are you?,967ff5c8-68d8-407a-817c-88efd3f3d0d0,Square
1. What are you looking for?,967ff5c8-68d8-407a-817c-88efd3f3d0d0,Men's Styles
5. When was your last eye exam?,967ff5c8-68d8-407a-817c-88efd3f3d0d0,1-3 Years
4. Which colors do you like?,967ff5c8-68d8-407a-817c-88efd3f3d0d0,Tortoise
2. What's your fit?,967ff5c8-68d8-407a-817c-88efd3f3d0d0,Narrow
2. What's your fit?,969e7089-246e-4ffd-a574-33be7b89dc0d,Narrow
3. How old are you?,969e7089-246e-4ffd-a574-33be7b89dc0d,Rectangular
1. What are you looking for?,969e7089-246e-4ffd-a574-33be7b89dc0d,Men's Styles
2. What's your fit?,96eba855-0ae4-44f2-b32e-39efc9976b2d,Wide
3. How old are you?,96eba855-0ae4-44f2-b32e-39efc9976b2d,Rectangular
4. Which colors do you like?,96eba855-0ae4-44f2-b32e-39efc9976b2d,Tortoise
5. When was your last eye exam?,96eba855-0ae4-44f2-b32e-39efc9976b2d,<1 Year
1. What are you looking for?,96eba855-0ae4-44f2-b32e-39efc9976b2d,Women's Styles
1. What are you looking for?,97413777-9fc2-423f-bc29-12b327aeff6f,Women's Styles
3. How old are you?,97413777-9fc2-423f-bc29-12b327aeff6f,Rectangular
5. When was your last eye exam?,97413777-9fc2-423f-bc29-12b327aeff6f,<1 Year
4. Which colors do you like?,97413777-9fc2-423f-bc29-12b327aeff6f,Tortoise
2. What's your fit?,97413777-9fc2-423f-bc29-12b327aeff6f,Medium
2. What's your fit?,97d72265-85bb-4b32-b6cd-cbf813be8373,Wide
1. What are you looking for?,97d72265-85bb-4b32-b6cd-cbf813be8373,Women's Styles
1. What are you looking for?,981a9c43-8152-4fe0-960d-b2dae149915c,I'm not sure. Let's skip it.
2. What's your fit?,981a9c43-8152-4fe0-960d-b2dae149915c,I'm not sure. Let's skip it.
1. What are you looking for?,981ccafa-4017-4047-83b7-b7dd75d508f9,I'm not sure. Let's skip it.
1. What are you looking for?,987cfe56-1f73-4973-8707-1f87eb8a962c,Women's Styles
4. Which colors do you like?,98e78c4a-5738-4c17-ac54-0ddab76f756b,Two-Tone
2. What's your fit?,98e78c4a-5738-4c17-ac54-0ddab76f756b,Narrow
1. What are you looking for?,98e78c4a-5738-4c17-ac54-0ddab76f756b,Men's Styles
5. When was your last eye exam?,98e78c4a-5738-4c17-ac54-0ddab76f756b,<1 Year
3. How old are you?,98e78c4a-5738-4c17-ac54-0ddab76f756b,Rectangular
2. What's your fit?,99337858-c585-4b64-b7b7-7c89407f169b,I'm not sure. Let's skip it.
3. How old are you?,99337858-c585-4b64-b7b7-7c89407f169b,Round
5. When was your last eye exam?,99337858-c585-4b64-b7b7-7c89407f169b,3+ Years
1. What are you looking for?,99337858-c585-4b64-b7b7-7c89407f169b,Women's Styles
4. Which colors do you like?,99337858-c585-4b64-b7b7-7c89407f169b,Tortoise
2. What's your fit?,9a7c7e73-db5d-49a3-bca1-73788616d278,Wide
1. What are you looking for?,9a7c7e73-db5d-49a3-bca1-73788616d278,Men's Styles
2. What's your fit?,9a9cd0b8-a395-43d1-a7af-4ddb87f2f060,Wide
4. Which colors do you like?,9a9cd0b8-a395-43d1-a7af-4ddb87f2f060,Neutral
3. How old are you?,9a9cd0b8-a395-43d1-a7af-4ddb87f2f060,Round
5. When was your last eye exam?,9a9cd0b8-a395-43d1-a7af-4ddb87f2f060,<1 Year
1. What are you looking for?,9a9cd0b8-a395-43d1-a7af-4ddb87f2f060,Men's Styles
2. What's your fit?,9ad71b99-ee52-49fa-985b-50d19fe54f41,Wide
4. Which colors do you like?,9ad71b99-ee52-49fa-985b-50d19fe54f41,Tortoise
5. When was your last eye exam?,9ad71b99-ee52-49fa-985b-50d19fe54f41,Not Sure. Let's Skip It
1. What are you looking for?,9ad71b99-ee52-49fa-985b-50d19fe54f41,Women's Styles
3. How old are you?,9ad71b99-ee52-49fa-985b-50d19fe54f41,Rectangular
1. What are you looking for?,9cc98d83-481a-44d7-850b-cecdeb746d71,Women's Styles
5. When was your last eye exam?,9cc98d83-481a-44d7-850b-cecdeb746d71,<1 Year
4. Which colors do you like?,9cc98d83-481a-44d7-850b-cecdeb746d71,Tortoise
3. How old are you?,9cc98d83-481a-44d7-850b-cecdeb746d71,Round
2. What's your fit?,9cc98d83-481a-44d7-850b-cecdeb746d71,Wide
4. Which colors do you like?,9cd18b44-74ed-43df-93b0-1ce6551aeb86,Crystal
3. How old are you?,9cd18b44-74ed-43df-93b0-1ce6551aeb86,Rectangular
1. What are you looking for?,9cd18b44-74ed-43df-93b0-1ce6551aeb86,Men's Styles
2. What's your fit?,9cd18b44-74ed-43df-93b0-1ce6551aeb86,Medium
3. How old are you?,9d03fe26-d2a5-4365-bfd1-cecc0abb4e00,Square
4. Which colors do you like?,9d03fe26-d2a5-4365-bfd1-cecc0abb4e00,Tortoise
5. When was your last eye exam?,9d03fe26-d2a5-4365-bfd1-cecc0abb4e00,<1 Year
2. What's your fit?,9d03fe26-d2a5-4365-bfd1-cecc0abb4e00,Wide
1. What are you looking for?,9d03fe26-d2a5-4365-bfd1-cecc0abb4e00,Women's Styles
1. What are you looking for?,9d89d14e-f01b-4946-a8fb-bfa85a98f0b3,Women's Styles
4. Which colors do you like?,9d89d14e-f01b-4946-a8fb-bfa85a98f0b3,Black
2. What's your fit?,9d89d14e-f01b-4946-a8fb-bfa85a98f0b3,Wide
5. When was your last eye exam?,9d89d14e-f01b-4946-a8fb-bfa85a98f0b3,<1 Year
3. How old are you?,9d89d14e-f01b-4946-a8fb-bfa85a98f0b3,Rectangular
3. How old are you?,9e995bae-63c3-4dce-a1a0-58afdd9a33af,Square
5. When was your last eye exam?,9e995bae-63c3-4dce-a1a0-58afdd9a33af,<1 Year
4. Which colors do you like?,9e995bae-63c3-4dce-a1a0-58afdd9a33af,Tortoise
2. What's your fit?,9e995bae-63c3-4dce-a1a0-58afdd9a33af,Narrow
1. What are you looking for?,9e995bae-63c3-4dce-a1a0-58afdd9a33af,I'm not sure. Let's skip it.
1. What are you looking for?,9eb44abc-f323-4266-897b-ef77a82f9611,Men's Styles
2. What's your fit?,9eb44abc-f323-4266-897b-ef77a82f9611,I'm not sure. Let's skip it.
1. What are you looking for?,9f6e40e0-1187-415b-a0de-6f61391d313b,Women's Styles
2. What's your fit?,9f6e40e0-1187-415b-a0de-6f61391d313b,Narrow
4. Which colors do you like?,9f6e40e0-1187-415b-a0de-6f61391d313b,Crystal
3. How old are you?,9f6e40e0-1187-415b-a0de-6f61391d313b,Rectangular
1. What are you looking for?,9ff48a57-a244-4104-84da-1e988e757487,I'm not sure. Let's skip it.
2. What's your fit?,9ff48a57-a244-4104-84da-1e988e757487,Wide
1. What are you looking for?,a03d1b34-d182-4bd1-9448-555f18ec5a9b,Women's Styles
2. What's your fit?,a03d1b34-d182-4bd1-9448-555f18ec5a9b,Medium
2. What's your fit?,a16db13f-ff73-4fd8-9bfd-ade7fdc9a1d3,Narrow
3. How old are you?,a16db13f-ff73-4fd8-9bfd-ade7fdc9a1d3,Square
5. When was your last eye exam?,a16db13f-ff73-4fd8-9bfd-ade7fdc9a1d3,Not Sure. Let's Skip It
1. What are you looking for?,a16db13f-ff73-4fd8-9bfd-ade7fdc9a1d3,Men's Styles
4. Which colors do you like?,a16db13f-ff73-4fd8-9bfd-ade7fdc9a1d3,Tortoise
3. How old are you?,a178a86c-6483-4232-9160-9fce04b1c77e,Rectangular
2. What's your fit?,a178a86c-6483-4232-9160-9fce04b1c77e,Wide
1. What are you looking for?,a178a86c-6483-4232-9160-9fce04b1c77e,Women's Styles
5. When was your last eye exam?,a178a86c-6483-4232-9160-9fce04b1c77e,Not Sure. Let's Skip It
4. Which colors do you like?,a178a86c-6483-4232-9160-9fce04b1c77e,Neutral
3. How old are you?,a1f1143d-eb4b-4d04-9895-fbcc7d896aeb,Square
4. Which colors do you like?,a1f1143d-eb4b-4d04-9895-fbcc7d896aeb,Neutral
5. When was your last eye exam?,a1f1143d-eb4b-4d04-9895-fbcc7d896aeb,<1 Year
1. What are you looking for?,a1f1143d-eb4b-4d04-9895-fbcc7d896aeb,Women's Styles
2. What's your fit?,a1f1143d-eb4b-4d04-9895-fbcc7d896aeb,I'm not sure. Let's skip it.
2. What's your fit?,a22f0b8c-f37c-4a44-96e7-a65658630a3b,Narrow
1. What are you looking for?,a22f0b8c-f37c-4a44-96e7-a65658630a3b,Men's Styles
5. When was your last eye exam?,a22f0b8c-f37c-4a44-96e7-a65658630a3b,<1 Year
4. Which colors do you like?,a22f0b8c-f37c-4a44-96e7-a65658630a3b,Crystal
3. How old are you?,a22f0b8c-f37c-4a44-96e7-a65658630a3b,Round
3. How old are you?,a42a8281-d980-4f5b-bc25-084862e16ab3,Square
1. What are you looking for?,a42a8281-d980-4f5b-bc25-084862e16ab3,I'm not sure. Let's skip it.
2. What's your fit?,a42a8281-d980-4f5b-bc25-084862e16ab3,Wide
5. When was your last eye exam?,a42a8281-d980-4f5b-bc25-084862e16ab3,<1 Year
4. Which colors do you like?,a42a8281-d980-4f5b-bc25-084862e16ab3,Black
1. What are you looking for?,a46f448b-fd94-43fc-b0f7-9893062e4086,Women's Styles
2. What's your fit?,a46f448b-fd94-43fc-b0f7-9893062e4086,Narrow
2. What's your fit?,a4c2bb4e-d66c-4897-b38d-37998e2e0dc8,I'm not sure. Let's skip it.
5. When was your last eye exam?,a4c2bb4e-d66c-4897-b38d-37998e2e0dc8,1-3 Years
1. What are you looking for?,a4c2bb4e-d66c-4897-b38d-37998e2e0dc8,Women's Styles
4. Which colors do you like?,a4c2bb4e-d66c-4897-b38d-37998e2e0dc8,Two-Tone
3. How old are you?,a4c2bb4e-d66c-4897-b38d-37998e2e0dc8,Rectangular
5. When was your last eye exam?,a506ac4e-66e5-40d9-8741-b8ba02df41e0,<1 Year
4. Which colors do you like?,a506ac4e-66e5-40d9-8741-b8ba02df41e0,Black
3. How old are you?,a506ac4e-66e5-40d9-8741-b8ba02df41e0,Square
1. What are you looking for?,a506ac4e-66e5-40d9-8741-b8ba02df41e0,Women's Styles
2. What's your fit?,a506ac4e-66e5-40d9-8741-b8ba02df41e0,Narrow
1. What are you looking for?,a511d15b-6d6c-453e-bece-f458f4ac2d06,Women's Styles
2. What's your fit?,a511d15b-6d6c-453e-bece-f458f4ac2d06,I'm not sure. Let's skip it.
3. How old are you?,a651fd07-2e95-4181-bbd6-121db82fa704,Round
1. What are you looking for?,a651fd07-2e95-4181-bbd6-121db82fa704,Men's Styles
5. When was your last eye exam?,a651fd07-2e95-4181-bbd6-121db82fa704,<1 Year
4. Which colors do you like?,a651fd07-2e95-4181-bbd6-121db82fa704,Tortoise
2. What's your fit?,a651fd07-2e95-4181-bbd6-121db82fa704,Narrow
4. Which colors do you like?,a68cff83-57a1-4726-aed6-c4c09e0d3a02,Tortoise
3. How old are you?,a68cff83-57a1-4726-aed6-c4c09e0d3a02,Rectangular
2. What's your fit?,a68cff83-57a1-4726-aed6-c4c09e0d3a02,Narrow
1. What are you looking for?,a68cff83-57a1-4726-aed6-c4c09e0d3a02,I'm not sure. Let's skip it.
3. How old are you?,a742ef38-b2be-46a7-bb52-7783420ad66c,Rectangular
2. What's your fit?,a742ef38-b2be-46a7-bb52-7783420ad66c,Narrow
1. What are you looking for?,a742ef38-b2be-46a7-bb52-7783420ad66c,Men's Styles
5. When was your last eye exam?,a742ef38-b2be-46a7-bb52-7783420ad66c,<1 Year
4. Which colors do you like?,a742ef38-b2be-46a7-bb52-7783420ad66c,Black
5. When was your last eye exam?,a77be55f-da3c-4f4b-aa76-39f793dc3972,3+ Years
2. What's your fit?,a77be55f-da3c-4f4b-aa76-39f793dc3972,Medium
4. Which colors do you like?,a77be55f-da3c-4f4b-aa76-39f793dc3972,Neutral
1. What are you looking for?,a77be55f-da3c-4f4b-aa76-39f793dc3972,Women's Styles
3. How old are you?,a77be55f-da3c-4f4b-aa76-39f793dc3972,Rectangular
4. Which colors do you like?,a86c8df9-5d10-4946-9b4b-cff6c78e6de0,Crystal
3. How old are you?,a86c8df9-5d10-4946-9b4b-cff6c78e6de0,Square
1. What are you looking for?,a86c8df9-5d10-4946-9b4b-cff6c78e6de0,Women's Styles
2. What's your fit?,a86c8df9-5d10-4946-9b4b-cff6c78e6de0,Wide
1. What are you looking for?,a8889ce1-299c-4a6f-9a96-baeeba2a091a,Men's Styles
3. How old are you?,a8889ce1-299c-4a6f-9a96-baeeba2a091a,Square
5. When was your last eye exam?,a8889ce1-299c-4a6f-9a96-baeeba2a091a,<1 Year
4. Which colors do you like?,a8889ce1-299c-4a6f-9a96-baeeba2a091a,Crystal
2. What's your fit?,a8889ce1-299c-4a6f-9a96-baeeba2a091a,Narrow
2. What's your fit?,a9754e20-97e3-4bd7-b52e-c9153bf202f5,Narrow
3. How old are you?,a9754e20-97e3-4bd7-b52e-c9153bf202f5,No Preference
1. What are you looking for?,a9754e20-97e3-4bd7-b52e-c9153bf202f5,Women's Styles
5. When was your last eye exam?,a9754e20-97e3-4bd7-b52e-c9153bf202f5,3+ Years
